ForecastId,ConfirmedCases,Fatalities
3760,1579.0000000000005,45.99999999999999
3761,1579.0000000000005,45.99999999999999
3762,1579.0000000000005,45.99999999999999
3763,1579.0000000000005,45.99999999999999
3764,1579.0000000000005,45.99999999999999
3765,1579.0000000000005,45.99999999999999
3766,1579.0000000000005,45.99999999999999
3767,1579.0000000000005,45.99999999999999
3768,1579.0000000000005,45.99999999999999
3769,1579.0000000000005,45.99999999999999
3770,1579.0000000000005,45.99999999999999
3771,1579.0000000000005,45.99999999999999
3772,1579.0000000000005,45.99999999999999
3773,1579.0000000000005,45.99999999999999
3774,1579.0000000000005,45.99999999999999
3775,1579.0000000000005,45.99999999999999
3776,1579.0000000000005,45.99999999999999
3777,1579.0000000000005,45.99999999999999
3778,1579.0000000000005,45.99999999999999
3779,1579.0000000000005,45.99999999999999
3780,1579.0000000000005,45.99999999999999
3781,1579.0000000000005,45.99999999999999
3782,1579.0000000000005,45.99999999999999
3783,1579.0000000000005,45.99999999999999
3784,1579.0000000000005,45.99999999999999
3785,3.999999999999999,0.0
3786,3.999999999999999,0.0
3787,3.999999999999999,0.0
3788,18.999999999999996,0.0
3789,14.0,0.0
3790,18.999999999999996,0.0
3791,18.999999999999996,0.0
3792,22.0,0.0
3793,22.0,2.0000000000000004
3794,28.000000000000004,2.0000000000000004
3795,45.0,5.000000000000001
3796,45.0,5.000000000000001
3797,45.0,5.000000000000001
3798,45.0,5.000000000000001
3799,45.0,5.000000000000001
3800,45.0,5.000000000000001
3801,45.0,5.000000000000001
3802,45.0,5.000000000000001
3803,45.0,5.000000000000001
3804,45.0,5.000000000000001
3805,45.0,5.000000000000001
3806,45.0,5.000000000000001
3807,45.0,5.000000000000001
3808,45.0,5.000000000000001
3809,45.0,5.000000000000001
3810,45.0,5.000000000000001
3811,45.0,5.000000000000001
3812,45.0,5.000000000000001
3813,45.0,5.000000000000001
3814,45.0,5.000000000000001
3815,45.0,5.000000000000001
3816,45.0,5.000000000000001
3817,45.0,5.000000000000001
3818,45.0,5.000000000000001
3819,45.0,5.000000000000001
3820,45.0,5.000000000000001
3821,45.0,5.000000000000001
3822,45.0,5.000000000000001
3823,45.0,5.000000000000001
3824,45.0,5.000000000000001
3825,45.0,5.000000000000001
3826,45.0,5.000000000000001
3827,45.0,5.000000000000001
3828,47.99999999999999,3.0
3829,64.99999999999997,3.0
3830,64.99999999999997,5.999999999999999
3831,64.99999999999997,5.999999999999999
3832,81.00000000000001,8.000000000000002
3833,97.99999999999999,8.000000000000002
3834,109.00000000000004,9.000000000000002
3835,109.00000000000004,9.000000000000002
3836,109.00000000000004,16.0
3837,154.00000000000003,17.999999999999996
3838,154.00000000000003,17.999999999999996
3839,160.99999999999991,17.999999999999996
3840,160.99999999999991,17.999999999999996
3841,160.99999999999991,17.999999999999996
3842,160.99999999999991,17.999999999999996
3843,160.99999999999991,17.999999999999996
3844,160.99999999999991,17.999999999999996
3845,160.99999999999991,17.999999999999996
3846,160.99999999999991,17.999999999999996
3847,160.99999999999991,17.999999999999996
3848,160.99999999999991,17.999999999999996
3849,160.99999999999991,17.999999999999996
3850,160.99999999999991,17.999999999999996
3851,160.99999999999991,17.999999999999996
3852,160.99999999999991,17.999999999999996
3853,160.99999999999991,17.999999999999996
3854,160.99999999999991,17.999999999999996
3855,160.99999999999991,17.999999999999996
3856,160.99999999999991,17.999999999999996
3857,160.99999999999991,17.999999999999996
3858,160.99999999999991,17.999999999999996
3859,160.99999999999991,17.999999999999996
3860,160.99999999999991,17.999999999999996
3861,160.99999999999991,17.999999999999996
3862,160.99999999999991,17.999999999999996
3863,160.99999999999991,17.999999999999996
3864,160.99999999999991,17.999999999999996
3865,160.99999999999991,17.999999999999996
3866,160.99999999999991,17.999999999999996
3867,160.99999999999991,17.999999999999996
3868,160.99999999999991,17.999999999999996
3869,160.99999999999991,17.999999999999996
3870,160.99999999999991,17.999999999999996
3871,230.99999999999997,2.0000000000000004
3872,230.99999999999997,2.0000000000000004
3873,294.99999999999994,2.0000000000000004
3874,311.9999999999999,2.0000000000000004
3875,330.0,2.0000000000000004
3876,347.00000000000006,2.0000000000000004
3877,375.00000000000006,2.0000000000000004
3878,375.00000000000006,2.0000000000000004
3879,416.0,2.0000000000000004
3880,416.0,2.0000000000000004
3881,453.99999999999994,2.0000000000000004
3882,467.00000000000017,2.0000000000000004
3883,467.00000000000017,2.0000000000000004
3884,467.00000000000017,2.0000000000000004
3885,467.00000000000017,2.0000000000000004
3886,467.00000000000017,2.0000000000000004
3887,467.00000000000017,2.0000000000000004
3888,467.00000000000017,2.0000000000000004
3889,467.00000000000017,2.0000000000000004
3890,467.00000000000017,2.0000000000000004
3891,467.00000000000017,2.0000000000000004
3892,467.00000000000017,2.0000000000000004
3893,467.00000000000017,2.0000000000000004
3894,467.00000000000017,2.0000000000000004
3895,467.00000000000017,2.0000000000000004
3896,467.00000000000017,2.0000000000000004
3897,467.00000000000017,2.0000000000000004
3898,467.00000000000017,2.0000000000000004
3899,467.00000000000017,2.0000000000000004
3900,467.00000000000017,2.0000000000000004
3901,467.00000000000017,2.0000000000000004
3902,467.00000000000017,2.0000000000000004
3903,467.00000000000017,2.0000000000000004
3904,467.00000000000017,2.0000000000000004
3905,467.00000000000017,2.0000000000000004
3906,467.00000000000017,2.0000000000000004
3907,467.00000000000017,2.0000000000000004
3908,467.00000000000017,2.0000000000000004
3909,467.00000000000017,2.0000000000000004
3910,467.00000000000017,2.0000000000000004
3911,467.00000000000017,2.0000000000000004
3912,467.00000000000017,2.0000000000000004
3913,467.00000000000017,2.0000000000000004
3914,57.517629978864385,0.0
3915,100.99999999999996,0.0
3916,100.99999999999996,0.0
3917,165.00000000000006,1.0
3918,117.89594588580115,1.0
3919,116.88687938000983,1.0
3920,190.0,1.0
3921,190.0,1.0
3922,218.00000000000003,1.0
3923,244.99999999999991,1.0
3924,260.99999999999994,3.0
3925,322.9999999999999,3.0
3926,348.9999999999999,3.0
3927,348.9999999999999,3.0
3928,348.9999999999999,3.0
3929,348.9999999999999,3.0
3930,348.9999999999999,3.0
3931,348.9999999999999,3.0
3932,348.9999999999999,3.0
3933,348.9999999999999,3.0
3934,348.9999999999999,3.0
3935,348.9999999999999,3.0
3936,348.9999999999999,3.0
3937,348.9999999999999,3.0
3938,348.9999999999999,3.0
3939,348.9999999999999,3.0
3940,348.9999999999999,3.0
3941,348.9999999999999,3.0
3942,348.9999999999999,3.0
3943,348.9999999999999,3.0
3944,348.9999999999999,3.0
3945,348.9999999999999,3.0
3946,348.9999999999999,3.0
3947,348.9999999999999,3.0
3948,348.9999999999999,3.0
3949,348.9999999999999,3.0
3950,348.9999999999999,3.0
3951,348.9999999999999,3.0
3952,348.9999999999999,3.0
3953,348.9999999999999,3.0
3954,348.9999999999999,3.0
3955,348.9999999999999,3.0
3956,348.9999999999999,3.0
3957,495.00000000000017,3.0
3958,495.00000000000017,3.0
3959,657.0,5.0
3960,657.0,5.999999999999999
3961,790.0000000000003,5.999999999999999
3962,867.0000000000003,5.999999999999999
3963,963.0,5.999999999999999
3964,1011.0000000000003,6.999999999999998
3965,1079.0000000000005,8.000000000000002
3966,1079.0000000000005,8.000000000000002
3967,1182.0000000000002,14.999999999999998
3968,1182.0000000000002,5.0
3969,1182.0000000000002,5.0
3970,1182.0000000000002,5.0
3971,1182.0000000000002,5.0
3972,1182.0000000000002,5.0
3973,1182.0000000000002,5.0
3974,1182.0000000000002,5.0
3975,1182.0000000000002,5.0
3976,1182.0000000000002,5.0
3977,1182.0000000000002,5.0
3978,1182.0000000000002,5.0
3979,1182.0000000000002,5.0
3980,1182.0000000000002,5.0
3981,1182.0000000000002,5.0
3982,1182.0000000000002,5.0
3983,1182.0000000000002,5.0
3984,1182.0000000000002,5.0
3985,1182.0000000000002,5.0
3986,1182.0000000000002,5.0
3987,1182.0000000000002,5.0
3988,1182.0000000000002,5.0
3989,1182.0000000000002,5.0
3990,1182.0000000000002,5.0
3991,1182.0000000000002,5.0
3992,1182.0000000000002,5.0
3993,1182.0000000000002,5.0
3994,1182.0000000000002,5.0
3995,1182.0000000000002,5.0
3996,1182.0000000000002,5.0
3997,1182.0000000000002,5.0
3998,1182.0000000000002,5.0
3999,1182.0000000000002,5.0
4000,67.00000000000001,2.0000000000000004
4001,138.99999999999994,2.6096082906524845
4002,138.99999999999994,0.2917083420907467
4003,138.99999999999994,3.0
4004,170.00000000000009,3.999999999999999
4005,186.00000000000003,5.999999999999999
4006,212.00000000000009,5.999999999999999
4007,212.00000000000009,5.999999999999999
4008,269.00000000000006,5.999999999999999
4009,288.00000000000006,5.999999999999999
4010,320.0,8.000000000000002
4011,349.9999999999999,9.000000000000002
4012,396.0000000000001,11.0
4013,396.0000000000001,11.0
4014,396.0000000000001,11.0
4015,396.0000000000001,11.0
4016,396.0000000000001,11.0
4017,396.0000000000001,11.0
4018,396.0000000000001,11.0
4019,396.0000000000001,11.0
4020,396.0000000000001,11.0
4021,396.0000000000001,11.0
4022,396.0000000000001,11.0
4023,396.0000000000001,11.0
4024,396.0000000000001,11.0
4025,396.0000000000001,11.0
4026,396.0000000000001,11.0
4027,396.0000000000001,11.0
4028,396.0000000000001,11.0
4029,396.0000000000001,11.0
4030,396.0000000000001,11.0
4031,396.0000000000001,11.0
4032,396.0000000000001,11.0
4033,396.0000000000001,11.0
4034,396.0000000000001,11.0
4035,396.0000000000001,11.0
4036,396.0000000000001,11.0
4037,396.0000000000001,11.0
4038,396.0000000000001,11.0
4039,396.0000000000001,11.0
4040,396.0000000000001,11.0
4041,396.0000000000001,11.0
4042,396.0000000000001,11.0
4043,145.99999999999997,3.0
4044,162.0,5.000000000000001
4045,179.0,5.000000000000001
4046,213.99999999999991,5.000000000000001
4047,229.99999999999994,6.999999999999998
4048,262.00000000000006,8.000000000000002
4049,320.0,9.000000000000002
4050,355.9999999999999,10.000000000000002
4051,396.0000000000001,11.0
4052,396.0000000000001,11.0
4053,446.00000000000017,9.000000000000002
4054,446.00000000000017,9.000000000000002
4055,446.00000000000017,9.000000000000002
4056,446.00000000000017,9.000000000000002
4057,446.00000000000017,9.000000000000002
4058,446.00000000000017,9.000000000000002
4059,446.00000000000017,9.000000000000002
4060,446.00000000000017,9.000000000000002
4061,446.00000000000017,9.000000000000002
4062,446.00000000000017,9.000000000000002
4063,446.00000000000017,9.000000000000002
4064,446.00000000000017,9.000000000000002
4065,446.00000000000017,9.000000000000002
4066,446.00000000000017,9.000000000000002
4067,446.00000000000017,9.000000000000002
4068,446.00000000000017,9.000000000000002
4069,446.00000000000017,9.000000000000002
4070,446.00000000000017,9.000000000000002
4071,446.00000000000017,9.000000000000002
4072,446.00000000000017,9.000000000000002
4073,446.00000000000017,9.000000000000002
4074,446.00000000000017,9.000000000000002
4075,446.00000000000017,9.000000000000002
4076,446.00000000000017,9.000000000000002
4077,446.00000000000017,9.000000000000002
4078,446.00000000000017,9.000000000000002
4079,446.00000000000017,9.000000000000002
4080,446.00000000000017,9.000000000000002
4081,446.00000000000017,9.000000000000002
4082,446.00000000000017,9.000000000000002
4083,446.00000000000017,9.000000000000002
4084,446.00000000000017,9.000000000000002
4085,446.00000000000017,9.000000000000002
4086,1925.0000000000007,9.000000000000002
4087,1925.0000000000007,9.000000000000002
4088,2631.0000000000005,11.0
4089,2816.999999999999,16.0
4090,3001.0000000000023,23.000000000000004
4091,3308.0000000000023,31.0
4092,3508.0000000000027,39.0
4093,3858.0000000000014,43.99999999999999
4094,3858.0000000000014,43.99999999999999
4095,4472.0,58.999999999999986
4096,4472.0,58.999999999999986
4097,4822.000000000001,78.0
4098,5016.999999999998,87.99999999999999
4099,5016.999999999998,87.99999999999999
4100,5016.999999999998,87.99999999999999
4101,5016.999999999998,87.99999999999999
4102,5016.999999999998,87.99999999999999
4103,5016.999999999998,87.99999999999999
4104,5016.999999999998,87.99999999999999
4105,5016.999999999998,87.99999999999999
4106,5016.999999999998,87.99999999999999
4107,5016.999999999998,87.99999999999999
4108,5016.999999999998,87.99999999999999
4109,5016.999999999998,87.99999999999999
4110,5016.999999999998,87.99999999999999
4111,5016.999999999998,87.99999999999999
4112,5016.999999999998,87.99999999999999
4113,5016.999999999998,87.99999999999999
4114,5016.999999999998,87.99999999999999
4115,5016.999999999998,87.99999999999999
4116,5016.999999999998,87.99999999999999
4117,5016.999999999998,87.99999999999999
4118,5016.999999999998,87.99999999999999
4119,5016.999999999998,87.99999999999999
4120,5016.999999999998,87.99999999999999
4121,5016.999999999998,87.99999999999999
4122,5016.999999999998,87.99999999999999
4123,5016.999999999998,87.99999999999999
4124,5016.999999999998,87.99999999999999
4125,5016.999999999998,87.99999999999999
4126,5016.999999999998,87.99999999999999
4127,5016.999999999998,87.99999999999999
4128,5016.999999999998,87.99999999999999
4129,113.65600725648876,5.48074069840786
4130,147.35180793613523,2.756285754221072
4131,2200.9999999999995,64.99999999999997
4132,618.1607222684588,7.54400374531753
4133,167.5986531452525,3.2726586816979166
4134,173.89866241801641,3.497941445275414
4135,183.89997295835383,9.246950765959596
4136,186.87801427119214,3.986630952238646
4137,43.497190922573985,0.0
4138,206.2843998574887,4.451361778496419
4139,45.73328578219168,0.0
4140,216.84294161150535,4.728654315982437
4141,245.70630312174833,13.282856857085697
4142,245.70630312174833,13.282856857085697
4143,245.70630312174833,13.282856857085697
4144,245.70630312174833,13.282856857085697
4145,245.70630312174833,13.282856857085697
4146,245.70630312174833,13.282856857085697
4147,245.70630312174833,13.282856857085697
4148,245.70630312174833,13.282856857085697
4149,245.70630312174833,13.282856857085697
4150,245.70630312174833,13.282856857085697
4151,245.70630312174833,13.282856857085697
4152,245.70630312174833,13.282856857085697
4153,245.70630312174833,13.282856857085697
4154,245.70630312174833,13.282856857085697
4155,245.70630312174833,13.282856857085697
4156,245.70630312174833,13.282856857085697
4157,245.70630312174833,13.282856857085697
4158,245.70630312174833,13.282856857085697
4159,245.70630312174833,13.282856857085697
4160,245.70630312174833,13.282856857085697
4161,245.70630312174833,13.282856857085697
4162,245.70630312174833,13.282856857085697
4163,245.70630312174833,13.282856857085697
4164,245.70630312174833,13.282856857085697
4165,245.70630312174833,13.282856857085697
4166,245.70630312174833,13.282856857085697
4167,245.70630312174833,13.282856857085697
4168,245.70630312174833,13.282856857085697
4169,245.70630312174833,13.282856857085697
4170,245.70630312174833,13.282856857085697
4171,245.70630312174833,13.282856857085697
4172,113.65600725648876,5.48074069840786
4173,147.35180793613523,2.756285754221072
4174,2200.9999999999995,64.99999999999997
4175,618.1607222684588,7.54400374531753
4176,167.5986531452525,3.2726586816979166
4177,173.89866241801641,3.497941445275414
4178,183.89997295835383,9.246950765959596
4179,186.87801427119214,3.986630952238646
4180,43.497190922573985,0.0
4181,206.2843998574887,4.451361778496419
4182,45.73328578219168,0.0
4183,216.84294161150535,4.728654315982437
4184,245.70630312174833,13.282856857085697
4185,245.70630312174833,13.282856857085697
4186,245.70630312174833,13.282856857085697
4187,245.70630312174833,13.282856857085697
4188,245.70630312174833,13.282856857085697
4189,245.70630312174833,13.282856857085697
4190,245.70630312174833,13.282856857085697
4191,245.70630312174833,13.282856857085697
4192,245.70630312174833,13.282856857085697
4193,245.70630312174833,13.282856857085697
4194,245.70630312174833,13.282856857085697
4195,245.70630312174833,13.282856857085697
4196,245.70630312174833,13.282856857085697
4197,245.70630312174833,13.282856857085697
4198,245.70630312174833,13.282856857085697
4199,245.70630312174833,13.282856857085697
4200,245.70630312174833,13.282856857085697
4201,245.70630312174833,13.282856857085697
4202,245.70630312174833,13.282856857085697
4203,245.70630312174833,13.282856857085697
4204,245.70630312174833,13.282856857085697
4205,245.70630312174833,13.282856857085697
4206,245.70630312174833,13.282856857085697
4207,245.70630312174833,13.282856857085697
4208,245.70630312174833,13.282856857085697
4209,245.70630312174833,13.282856857085697
4210,245.70630312174833,13.282856857085697
4211,245.70630312174833,13.282856857085697
4212,245.70630312174833,13.282856857085697
4213,245.70630312174833,13.282856857085697
4214,245.70630312174833,13.282856857085697
4215,113.65600725648876,5.48074069840786
4216,147.35180793613523,2.756285754221072
4217,2200.9999999999995,64.99999999999997
4218,618.1607222684588,7.54400374531753
4219,167.5986531452525,3.2726586816979166
4220,173.89866241801641,3.497941445275414
4221,183.89997295835383,9.246950765959596
4222,186.87801427119214,3.986630952238646
4223,43.497190922573985,0.0
4224,206.2843998574887,4.451361778496419
4225,45.73328578219168,0.0
4226,216.84294161150535,4.728654315982437
4227,245.70630312174833,13.282856857085697
4228,245.70630312174833,13.282856857085697
4229,245.70630312174833,13.282856857085697
4230,245.70630312174833,13.282856857085697
4231,245.70630312174833,13.282856857085697
4232,245.70630312174833,13.282856857085697
4233,245.70630312174833,13.282856857085697
4234,245.70630312174833,13.282856857085697
4235,245.70630312174833,13.282856857085697
4236,245.70630312174833,13.282856857085697
4237,245.70630312174833,13.282856857085697
4238,245.70630312174833,13.282856857085697
4239,245.70630312174833,13.282856857085697
4240,245.70630312174833,13.282856857085697
4241,245.70630312174833,13.282856857085697
4242,245.70630312174833,13.282856857085697
4243,245.70630312174833,13.282856857085697
4244,245.70630312174833,13.282856857085697
4245,245.70630312174833,13.282856857085697
4246,245.70630312174833,13.282856857085697
4247,245.70630312174833,13.282856857085697
4248,245.70630312174833,13.282856857085697
4249,245.70630312174833,13.282856857085697
4250,245.70630312174833,13.282856857085697
4251,245.70630312174833,13.282856857085697
4252,245.70630312174833,13.282856857085697
4253,245.70630312174833,13.282856857085697
4254,245.70630312174833,13.282856857085697
4255,245.70630312174833,13.282856857085697
4256,245.70630312174833,13.282856857085697
4257,245.70630312174833,13.282856857085697
4258,712.0,10.000000000000002
4259,712.0,10.000000000000002
4260,712.0,10.000000000000002
4261,712.0,10.000000000000002
4262,45.24932431938872,2.3166247903554003
4263,45.24932431938872,2.3166247903554003
4264,83.43932733033822,5.0
4265,83.43932733033822,5.0
4266,712.0,11.0
4267,712.0,11.0
4268,712.0,11.0
4269,712.0,11.0
4270,9.000000000000002,2.0000000000000004
4271,9.000000000000002,2.0000000000000004
4272,9.000000000000002,2.0000000000000004
4273,9.000000000000002,2.0000000000000004
4274,9.000000000000002,2.0000000000000004
4275,9.000000000000002,2.0000000000000004
4276,9.000000000000002,2.0000000000000004
4277,9.000000000000002,2.0000000000000004
4278,9.000000000000002,2.0000000000000004
4279,9.000000000000002,2.0000000000000004
4280,9.000000000000002,2.0000000000000004
4281,9.000000000000002,2.0000000000000004
4282,9.000000000000002,2.0000000000000004
4283,9.000000000000002,2.0000000000000004
4284,9.000000000000002,2.0000000000000004
4285,9.000000000000002,2.0000000000000004
4286,9.000000000000002,2.0000000000000004
4287,9.000000000000002,2.0000000000000004
4288,9.000000000000002,2.0000000000000004
4289,9.000000000000002,2.0000000000000004
4290,9.000000000000002,2.0000000000000004
4291,9.000000000000002,2.0000000000000004
4292,9.000000000000002,2.0000000000000004
4293,9.000000000000002,2.0000000000000004
4294,9.000000000000002,2.0000000000000004
4295,9.000000000000002,2.0000000000000004
4296,9.000000000000002,2.0000000000000004
4297,9.000000000000002,2.0000000000000004
4298,9.000000000000002,2.0000000000000004
4299,9.000000000000002,2.0000000000000004
4300,9.000000000000002,2.0000000000000004
4301,11.0,0.0
4302,12.0,0.0
4303,12.0,0.0
4304,12.0,0.0
4305,17.999999999999996,0.0
4306,30.0,0.0
4307,33.00000000000001,0.0
4308,40.00000000000001,0.0
4309,40.00000000000001,0.0
4310,50.0,0.0
4311,58.999999999999986,0.0
4312,58.999999999999986,0.0
4313,89.99999999999997,0.0
4314,89.99999999999997,0.0
4315,89.99999999999997,0.0
4316,89.99999999999997,0.0
4317,89.99999999999997,0.0
4318,89.99999999999997,0.0
4319,89.99999999999997,0.0
4320,89.99999999999997,0.0
4321,89.99999999999997,0.0
4322,89.99999999999997,0.0
4323,89.99999999999997,0.0
4324,89.99999999999997,0.0
4325,89.99999999999997,0.0
4326,89.99999999999997,0.0
4327,89.99999999999997,0.0
4328,89.99999999999997,0.0
4329,89.99999999999997,0.0
4330,89.99999999999997,0.0
4331,89.99999999999997,0.0
4332,89.99999999999997,0.0
4333,89.99999999999997,0.0
4334,89.99999999999997,0.0
4335,89.99999999999997,0.0
4336,89.99999999999997,0.0
4337,89.99999999999997,0.0
4338,89.99999999999997,0.0
4339,89.99999999999997,0.0
4340,89.99999999999997,0.0
4341,89.99999999999997,0.0
4342,89.99999999999997,0.0
4343,89.99999999999997,0.0
4344,11.0,0.0
4345,11.0,0.0
4346,11.0,0.0
4347,11.0,0.0
4348,11.0,0.0
4349,12.0,0.0
4350,12.0,0.0
4351,12.0,0.0
4352,12.0,0.0
4353,14.0,0.0
4354,14.0,0.0
4355,14.999999999999998,0.0
4356,14.999999999999998,0.0
4357,14.999999999999998,0.0
4358,14.999999999999998,0.0
4359,14.999999999999998,0.0
4360,14.999999999999998,0.0
4361,14.999999999999998,0.0
4362,14.999999999999998,0.0
4363,14.999999999999998,0.0
4364,14.999999999999998,0.0
4365,14.999999999999998,0.0
4366,14.999999999999998,0.0
4367,14.999999999999998,0.0
4368,14.999999999999998,0.0
4369,14.999999999999998,0.0
4370,14.999999999999998,0.0
4371,14.999999999999998,0.0
4372,14.999999999999998,0.0
4373,14.999999999999998,0.0
4374,14.999999999999998,0.0
4375,14.999999999999998,0.0
4376,14.999999999999998,0.0
4377,14.999999999999998,0.0
4378,14.999999999999998,0.0
4379,14.999999999999998,0.0
4380,14.999999999999998,0.0
4381,14.999999999999998,0.0
4382,14.999999999999998,0.0
4383,14.999999999999998,0.0
4384,14.999999999999998,0.0
4385,14.999999999999998,0.0
4386,14.999999999999998,0.0
4387,488.00000000000017,10.000000000000002
4388,581.0000000000002,20.0
4389,719.0000000000001,28.000000000000004
4390,719.0000000000001,42.0
4391,901.0000000000003,42.0
4392,1109.0,51.00000000000001
4393,1284.0000000000005,56.999999999999986
4394,1284.0000000000005,56.999999999999986
4395,1488.0000000000005,68.00000000000001
4396,1488.0000000000005,68.00000000000001
4397,1744.9999999999998,82.00000000000003
4398,1744.9999999999998,82.00000000000003
4399,1955.9999999999998,97.99999999999999
4400,1955.9999999999998,97.99999999999999
4401,1955.9999999999998,97.99999999999999
4402,1955.9999999999998,97.99999999999999
4403,1955.9999999999998,97.99999999999999
4404,1955.9999999999998,97.99999999999999
4405,1955.9999999999998,97.99999999999999
4406,1955.9999999999998,97.99999999999999
4407,1955.9999999999998,97.99999999999999
4408,1955.9999999999998,97.99999999999999
4409,1955.9999999999998,97.99999999999999
4410,1955.9999999999998,97.99999999999999
4411,1955.9999999999998,97.99999999999999
4412,1955.9999999999998,97.99999999999999
4413,1955.9999999999998,97.99999999999999
4414,1955.9999999999998,97.99999999999999
4415,1955.9999999999998,97.99999999999999
4416,1955.9999999999998,97.99999999999999
4417,1955.9999999999998,97.99999999999999
4418,1955.9999999999998,97.99999999999999
4419,1955.9999999999998,97.99999999999999
4420,1955.9999999999998,97.99999999999999
4421,1955.9999999999998,97.99999999999999
4422,1955.9999999999998,97.99999999999999
4423,1955.9999999999998,97.99999999999999
4424,1955.9999999999998,97.99999999999999
4425,1955.9999999999998,97.99999999999999
4426,1955.9999999999998,97.99999999999999
4427,1955.9999999999998,97.99999999999999
4428,1955.9999999999998,97.99999999999999
4429,1955.9999999999998,97.99999999999999
4430,1402.9999999999998,33.99999999999999
4431,1595.0000000000007,36.0
4432,1822.9999999999993,47.99999999999999
4433,1822.9999999999993,60.00000000000001
4434,1962.0000000000007,60.00000000000001
4435,1962.0000000000007,60.00000000000001
4436,3163.000000000002,120.00000000000003
4437,3163.000000000002,120.00000000000003
4438,3368.0,145.0
4439,3464.9999999999995,172.00000000000006
4440,3464.9999999999995,172.00000000000006
4441,3747.0,191.0
4442,3747.0,191.0
4443,3747.0,191.0
4444,3747.0,191.0
4445,3747.0,191.0
4446,3747.0,191.0
4447,3747.0,191.0
4448,3747.0,191.0
4449,3747.0,191.0
4450,3747.0,191.0
4451,3747.0,191.0
4452,3747.0,191.0
4453,3747.0,191.0
4454,3747.0,191.0
4455,3747.0,191.0
4456,3747.0,191.0
4457,3747.0,191.0
4458,3747.0,191.0
4459,3747.0,191.0
4460,3747.0,191.0
4461,3747.0,191.0
4462,3747.0,191.0
4463,3747.0,191.0
4464,3747.0,191.0
4465,3747.0,191.0
4466,3747.0,191.0
4467,3747.0,191.0
4468,3747.0,191.0
4469,3747.0,191.0
4470,3747.0,191.0
4471,3747.0,191.0
4472,3747.0,191.0
4473,495.00000000000017,23.999999999999996
4474,406.9999999999999,23.999999999999996
4475,406.9999999999999,40.00000000000001
4476,609.0000000000002,40.00000000000001
4477,655.9999999999997,41.00000000000001
4478,655.9999999999997,41.00000000000001
4479,779.0000000000001,52.00000000000001
4480,864.9999999999999,58.000000000000014
4481,735.9999999999999,58.000000000000014
4482,1225.0000000000005,58.000000000000014
4483,1308.0000000000005,84.99999999999997
4484,1322.0000000000005,84.99999999999997
4485,1462.0,84.99999999999997
4486,1462.0,84.99999999999997
4487,1462.0,84.99999999999997
4488,1462.0,84.99999999999997
4489,1462.0,84.99999999999997
4490,1462.0,84.99999999999997
4491,1462.0,84.99999999999997
4492,1462.0,84.99999999999997
4493,1462.0,84.99999999999997
4494,1462.0,84.99999999999997
4495,1462.0,84.99999999999997
4496,1462.0,84.99999999999997
4497,1462.0,84.99999999999997
4498,1462.0,84.99999999999997
4499,1462.0,84.99999999999997
4500,1462.0,84.99999999999997
4501,1462.0,84.99999999999997
4502,1462.0,84.99999999999997
4503,1462.0,84.99999999999997
4504,1462.0,84.99999999999997
4505,1462.0,84.99999999999997
4506,1462.0,84.99999999999997
4507,1462.0,84.99999999999997
4508,1462.0,84.99999999999997
4509,1462.0,84.99999999999997
4510,1462.0,84.99999999999997
4511,1462.0,84.99999999999997
4512,1462.0,84.99999999999997
4513,1462.0,84.99999999999997
4514,1462.0,84.99999999999997
4515,1462.0,84.99999999999997
4516,12.999999999999996,0.0
4517,12.999999999999996,0.0
4518,18.999999999999996,0.0
4519,23.999999999999996,0.0
4520,30.0,0.0
4521,30.0,0.0
4522,32.0,1.0
4523,41.00000000000001,2.0000000000000004
4524,45.99999999999999,2.0000000000000004
4525,28.000000000000004,2.0000000000000004
4526,69.00000000000003,3.999999999999999
4527,69.00000000000003,3.999999999999999
4528,69.00000000000003,3.999999999999999
4529,69.00000000000003,3.999999999999999
4530,69.00000000000003,3.999999999999999
4531,69.00000000000003,3.999999999999999
4532,69.00000000000003,3.999999999999999
4533,69.00000000000003,3.999999999999999
4534,69.00000000000003,3.999999999999999
4535,69.00000000000003,3.999999999999999
4536,69.00000000000003,3.999999999999999
4537,69.00000000000003,3.999999999999999
4538,69.00000000000003,3.999999999999999
4539,69.00000000000003,3.999999999999999
4540,69.00000000000003,3.999999999999999
4541,69.00000000000003,3.999999999999999
4542,69.00000000000003,3.999999999999999
4543,69.00000000000003,3.999999999999999
4544,69.00000000000003,3.999999999999999
4545,69.00000000000003,3.999999999999999
4546,69.00000000000003,3.999999999999999
4547,69.00000000000003,3.999999999999999
4548,69.00000000000003,3.999999999999999
4549,69.00000000000003,3.999999999999999
4550,69.00000000000003,3.999999999999999
4551,69.00000000000003,3.999999999999999
4552,69.00000000000003,3.999999999999999
4553,69.00000000000003,3.999999999999999
4554,69.00000000000003,3.999999999999999
4555,69.00000000000003,3.999999999999999
4556,69.00000000000003,3.999999999999999
4557,69.00000000000003,3.999999999999999
4558,69.00000000000003,3.999999999999999
4559,12.0,0.0
4560,12.0,0.0
4561,12.0,0.0
4562,12.0,0.0
4563,12.0,0.0
4564,12.0,0.0
4565,12.0,0.0
4566,14.999999999999998,0.0
4567,14.999999999999998,0.0
4568,14.999999999999998,0.0
4569,16.0,0.0
4570,16.0,0.0
4571,16.0,0.0
4572,16.0,0.0
4573,16.0,0.0
